epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980648460,2024-11-07T12:57:28.460,1.820,0.671,-0.183,0.183
1730980648465,2024-11-07T12:57:28.465,1.825,0.549,-0.183,0.244
1730980648470,2024-11-07T12:57:28.470,1.830,0.793,-0.244,0.122
1730980648475,2024-11-07T12:57:28.475,1.835,0.732,-0.122,0.244
1730980648480,2024-11-07T12:57:28.480,1.840,0.488,0.061,0.244
1730980648485,2024-11-07T12:57:28.485,1.845,0.549,0.000,0.244
1730980648490,2024-11-07T12:57:28.490,1.850,0.488,-0.183,0.244
1730980648495,2024-11-07T12:57:28.495,1.855,0.610,-0.183,0.244
1730980648500,2024-11-07T12:57:28.500,1.860,0.549,-0.061,0.244
1730980648505,2024-11-07T12:57:28.505,1.865,0.610,-0.183,0.122
1730980648510,2024-11-07T12:57:28.510,1.870,0.610,-0.183,0.183
1730980648515,2024-11-07T12:57:28.515,1.875,0.549,-0.183,0.305
1730980648520,2024-11-07T12:57:28.520,1.880,0.366,-0.122,0.305
1730980648525,2024-11-07T12:57:28.525,1.885,0.488,-0.183,0.305
1730980648530,2024-11-07T12:57:28.530,1.890,0.549,-0.122,0.305
1730980648535,2024-11-07T12:57:28.535,1.895,0.610,-0.061,0.244
1730980648540,2024-11-07T12:57:28.540,1.900,0.671,-0.061,0.305
1730980648545,2024-11-07T12:57:28.545,1.905,0.488,-0.183,0.244
1730980648550,2024-11-07T12:57:28.550,1.910,0.549,-0.183,0.244
1730980648555,2024-11-07T12:57:28.555,1.915,0.610,-0.061,0.183
1730980648560,2024-11-07T12:57:28.560,1.920,0.610,-0.244,0.183
1730980648565,2024-11-07T12:57:28.565,1.925,0.610,-0.183,0.183
1730980648570,2024-11-07T12:57:28.570,1.930,0.793,-0.122,0.244
1730980648575,2024-11-07T12:57:28.575,1.935,0.610,-0.122,0.366
1730980648580,2024-11-07T12:57:28.580,1.940,0.671,-0.061,0.366
1730980648585,2024-11-07T12:57:28.585,1.945,0.671,-0.061,0.183
1730980648590,2024-11-07T12:57:28.590,1.950,0.488,-0.061,0.305
1730980648595,2024-11-07T12:57:28.595,1.955,0.549,-0.122,0.244
1730980648600,2024-11-07T12:57:28.600,1.960,0.549,-0.244,0.183
1730980648605,2024-11-07T12:57:28.605,1.965,0.549,-0.061,0.244
1730980648610,2024-11-07T12:57:28.610,1.970,0.671,-0.061,0.244
1730980648615,2024-11-07T12:57:28.615,1.975,0.549,-0.305,0.244
1730980648620,2024-11-07T12:57:28.620,1.980,0.427,-0.122,0.183
1730980648625,2024-11-07T12:57:28.625,1.985,0.488,-0.122,0.305
1730980648630,2024-11-07T12:57:28.630,1.990,0.671,-0.122,0.244
1730980648635,2024-11-07T12:57:28.635,1.995,0.610,-0.122,0.244
1730980648640,2024-11-07T12:57:28.640,2.000,0.549,-0.122,0.183
1730980648645,2024-11-07T12:57:28.645,2.005,0.671,-0.183,0.122
1730980648650,2024-11-07T12:57:28.650,2.010,0.671,-0.183,0.183
1730980648655,2024-11-07T12:57:28.655,2.015,0.610,0.000,0.183
1730980648660,2024-11-07T12:57:28.660,2.020,0.671,-0.183,0.244
1730980648665,2024-11-07T12:57:28.665,2.025,0.793,-0.244,0.305
1730980648670,2024-11-07T12:57:28.670,2.030,0.671,-0.122,0.305
1730980648675,2024-11-07T12:57:28.675,2.035,0.549,-0.122,0.122
1730980648680,2024-11-07T12:57:28.680,2.040,0.610,-0.122,0.122
1730980648685,2024-11-07T12:57:28.685,2.045,0.610,-0.183,0.305
1730980648690,2024-11-07T12:57:28.690,2.050,0.610,-0.183,0.183
1730980648695,2024-11-07T12:57:28.695,2.055,0.732,0.000,0.122
1730980648700,2024-11-07T12:57:28.700,2.060,0.671,0.061,0.244
1730980648705,2024-11-07T12:57:28.705,2.065,0.549,-0.061,0.244
1730980648710,2024-11-07T12:57:28.710,2.070,0.610,-0.122,0.244
1730980648715,2024-11-07T12:57:28.715,2.075,0.671,-0.122,0.183
1730980648720,2024-11-07T12:57:28.720,2.080,0.488,-0.183,0.244
1730980648725,2024-11-07T12:57:28.725,2.085,0.549,-0.122,0.244
1730980648730,2024-11-07T12:57:28.730,2.090,0.549,-0.061,0.305
1730980648735,2024-11-07T12:57:28.735,2.095,0.549,-0.061,0.305
1730980648740,2024-11-07T12:57:28.740,2.100,0.549,-0.122,0.183
1730980648745,2024-11-07T12:57:28.745,2.105,0.488,-0.183,0.244
1730980648750,2024-11-07T12:57:28.750,2.110,0.488,-0.122,0.183
1730980648755,2024-11-07T12:57:28.755,2.115,0.610,-0.061,0.183
1730980648760,2024-11-07T12:57:28.760,2.120,0.549,-0.061,0.183
1730980648765,2024-11-07T12:57:28.765,2.125,0.671,-0.122,0.183
1730980648770,2024-11-07T12:57:28.770,2.130,0.610,-0.061,0.183
1730980648775,2024-11-07T12:57:28.775,2.135,0.671,-0.122,0.244
1730980648780,2024-11-07T12:57:28.780,2.140,0.610,-0.183,0.305
1730980648785,2024-11-07T12:57:28.785,2.145,0.610,-0.122,0.305
1730980648790,2024-11-07T12:57:28.790,2.150,0.549,0.000,0.244
1730980648795,2024-11-07T12:57:28.795,2.155,0.549,-0.122,0.305
1730980648800,2024-11-07T12:57:28.800,2.160,0.549,-0.183,0.366
1730980648805,2024-11-07T12:57:28.805,2.165,0.671,-0.122,0.244
1730980648810,2024-11-07T12:57:28.810,2.170,0.488,-0.061,0.244
1730980648815,2024-11-07T12:57:28.815,2.175,0.488,-0.122,0.244
1730980648820,2024-11-07T12:57:28.820,2.180,0.671,-0.122,0.305
1730980648825,2024-11-07T12:57:28.825,2.185,0.671,-0.244,0.244
1730980648830,2024-11-07T12:57:28.830,2.190,0.427,-0.183,0.244
1730980648835,2024-11-07T12:57:28.835,2.195,0.610,-0.122,0.305
1730980648840,2024-11-07T12:57:28.840,2.200,0.549,-0.183,0.183
1730980648845,2024-11-07T12:57:28.845,2.205,0.549,-0.244,0.183
1730980648850,2024-11-07T12:57:28.850,2.210,0.488,-0.122,0.244
1730980648855,2024-11-07T12:57:28.855,2.215,0.610,-0.061,0.305
1730980648860,2024-11-07T12:57:28.860,2.220,0.549,-0.122,0.305
1730980648865,2024-11-07T12:57:28.865,2.225,0.549,-0.183,0.183
1730980648870,2024-11-07T12:57:28.870,2.230,0.427,-0.183,0.183
1730980648875,2024-11-07T12:57:28.875,2.235,0.732,-0.122,0.183
1730980648880,2024-11-07T12:57:28.880,2.240,0.610,0.000,0.183
1730980648885,2024-11-07T12:57:28.885,2.245,0.610,-0.122,0.183
1730980648890,2024-11-07T12:57:28.890,2.250,0.488,-0.244,0.244
1730980648895,2024-11-07T12:57:28.895,2.255,0.488,-0.183,0.244
1730980648900,2024-11-07T12:57:28.900,2.260,0.610,-0.183,0.183
1730980648905,2024-11-07T12:57:28.905,2.265,0.610,-0.061,0.244
1730980648910,2024-11-07T12:57:28.910,2.270,0.488,-0.122,0.183
1730980648915,2024-11-07T12:57:28.915,2.275,0.488,-0.183,0.183
1730980648920,2024-11-07T12:57:28.920,2.280,0.549,-0.122,0.244
1730980648925,2024-11-07T12:57:28.925,2.285,0.549,-0.061,0.244
1730980648930,2024-11-07T12:57:28.930,2.290,0.488,-0.183,0.183
1730980648935,2024-11-07T12:57:28.935,2.295,0.610,-0.122,0.183
1730980648940,2024-11-07T12:57:28.940,2.300,0.488,-0.061,0.366
1730980648945,2024-11-07T12:57:28.945,2.305,0.427,-0.061,0.183
1730980648950,2024-11-07T12:57:28.950,2.310,0.671,-0.122,0.244
1730980648955,2024-11-07T12:57:28.955,2.315,0.610,-0.061,0.244
1730980648960,2024-11-07T12:57:28.960,2.320,0.610,-0.122,0.061
1730980648965,2024-11-07T12:57:28.965,2.325,0.610,-0.061,0.183
1730980648970,2024-11-07T12:57:28.970,2.330,0.610,-0.122,0.244
1730980648975,2024-11-07T12:57:28.975,2.335,0.610,-0.122,0.122
1730980648980,2024-11-07T12:57:28.980,2.340,0.610,-0.122,0.244
1730980648985,2024-11-07T12:57:28.985,2.345,0.671,-0.122,0.305
1730980648990,2024-11-07T12:57:28.990,2.350,0.549,-0.122,0.305
1730980648995,2024-11-07T12:57:28.995,2.355,0.610,-0.061,0.244
1730980649000,2024-11-07T12:57:29.000,2.360,0.549,0.000,0.183
1730980649005,2024-11-07T12:57:29.005,2.365,0.671,-0.061,0.305
1730980649010,2024-11-07T12:57:29.010,2.370,0.732,-0.122,0.305
1730980649015,2024-11-07T12:57:29.015,2.375,0.549,-0.061,0.244
1730980649020,2024-11-07T12:57:29.020,2.380,0.549,-0.122,0.183
1730980649025,2024-11-07T12:57:29.025,2.385,0.549,-0.183,0.183
1730980649030,2024-11-07T12:57:29.030,2.390,0.610,-0.183,0.183
1730980649035,2024-11-07T12:57:29.035,2.395,0.549,-0.061,0.244
1730980649040,2024-11-07T12:57:29.040,2.400,0.671,-0.061,0.244
1730980649045,2024-11-07T12:57:29.045,2.405,0.610,-0.061,0.427
1730980649050,2024-11-07T12:57:29.050,2.410,0.488,-0.061,0.183
1730980649055,2024-11-07T12:57:29.055,2.415,0.549,-0.061,0.244
1730980649060,2024-11-07T12:57:29.060,2.420,0.671,-0.122,0.305
1730980649065,2024-11-07T12:57:29.065,2.425,0.549,-0.183,0.122
1730980649070,2024-11-07T12:57:29.070,2.430,0.549,-0.183,0.183
1730980649075,2024-11-07T12:57:29.075,2.435,0.549,-0.122,0.183
1730980649080,2024-11-07T12:57:29.080,2.440,0.549,-0.061,0.244
1730980649085,2024-11-07T12:57:29.085,2.445,0.610,-0.122,0.305
1730980649090,2024-11-07T12:57:29.090,2.450,0.671,-0.183,0.244
1730980649095,2024-11-07T12:57:29.095,2.455,0.549,-0.183,0.244
1730980649100,2024-11-07T12:57:29.100,2.460,0.549,-0.061,0.183
1730980649105,2024-11-07T12:57:29.105,2.465,0.732,-0.061,0.183
1730980649110,2024-11-07T12:57:29.110,2.470,0.732,-0.061,0.244
1730980649115,2024-11-07T12:57:29.115,2.475,0.610,-0.061,0.183
1730980649120,2024-11-07T12:57:29.120,2.480,0.610,-0.061,0.183
1730980649125,2024-11-07T12:57:29.125,2.485,0.549,-0.244,0.183
1730980649130,2024-11-07T12:57:29.130,2.490,0.610,-0.061,0.305
1730980649135,2024-11-07T12:57:29.135,2.495,0.671,-0.061,0.183
1730980649140,2024-11-07T12:57:29.140,2.500,0.671,-0.061,0.244
1730980649145,2024-11-07T12:57:29.145,2.505,0.488,-0.183,0.305
1730980649150,2024-11-07T12:57:29.150,2.510,0.671,-0.061,0.183
1730980649155,2024-11-07T12:57:29.155,2.515,0.610,-0.122,0.183
1730980649160,2024-11-07T12:57:29.160,2.520,0.488,-0.122,0.122
1730980649165,2024-11-07T12:57:29.165,2.525,0.610,-0.183,0.183
1730980649170,2024-11-07T12:57:29.170,2.530,0.427,-0.061,0.244
1730980649175,2024-11-07T12:57:29.175,2.535,0.488,0.000,0.244
1730980649180,2024-11-07T12:57:29.180,2.540,0.488,-0.183,0.244
1730980649185,2024-11-07T12:57:29.185,2.545,0.488,-0.061,0.183
1730980649190,2024-11-07T12:57:29.190,2.550,0.671,-0.122,0.244
1730980649195,2024-11-07T12:57:29.195,2.555,0.732,-0.122,0.122
1730980649200,2024-11-07T12:57:29.200,2.560,0.488,0.000,0.183
1730980649205,2024-11-07T12:57:29.205,2.565,0.488,-0.061,0.305
1730980649210,2024-11-07T12:57:29.210,2.570,0.549,-0.122,0.427
1730980649215,2024-11-07T12:57:29.215,2.575,0.610,-0.183,0.305
1730980649220,2024-11-07T12:57:29.220,2.580,0.610,-0.183,0.305
1730980649225,2024-11-07T12:57:29.225,2.585,0.549,-0.183,0.183
1730980649230,2024-11-07T12:57:29.230,2.590,0.610,-0.183,0.183
1730980649235,2024-11-07T12:57:29.235,2.595,0.671,-0.122,0.122
1730980649240,2024-11-07T12:57:29.240,2.600,0.488,-0.122,0.244
1730980649245,2024-11-07T12:57:29.245,2.605,0.488,-0.122,0.122
1730980649250,2024-11-07T12:57:29.250,2.610,0.549,-0.061,0.183
1730980649255,2024-11-07T12:57:29.255,2.615,0.610,-0.183,0.244
1730980649260,2024-11-07T12:57:29.260,2.620,0.549,-0.183,0.122
1730980649265,2024-11-07T12:57:29.265,2.625,0.549,-0.244,0.122
1730980649270,2024-11-07T12:57:29.270,2.630,0.549,-0.183,0.305
1730980649275,2024-11-07T12:57:29.275,2.635,0.488,-0.183,0.244
1730980649280,2024-11-07T12:57:29.280,2.640,0.671,-0.183,0.305
1730980649285,2024-11-07T12:57:29.285,2.645,0.732,-0.122,0.122
1730980649290,2024-11-07T12:57:29.290,2.650,0.610,-0.061,0.183
1730980649295,2024-11-07T12:57:29.295,2.655,0.610,-0.061,0.305
1730980649300,2024-11-07T12:57:29.300,2.660,0.610,-0.183,0.122
1730980649305,2024-11-07T12:57:29.305,2.665,0.549,-0.183,0.183
1730980649310,2024-11-07T12:57:29.310,2.670,0.549,-0.244,0.305
1730980649315,2024-11-07T12:57:29.315,2.675,0.610,-0.061,0.305
1730980649320,2024-11-07T12:57:29.320,2.680,0.732,-0.061,0.305
1730980649325,2024-11-07T12:57:29.325,2.685,0.610,-0.122,0.183
1730980649330,2024-11-07T12:57:29.330,2.690,0.610,-0.061,0.244
1730980649335,2024-11-07T12:57:29.335,2.695,0.610,-0.244,0.183
1730980649340,2024-11-07T12:57:29.340,2.700,0.671,-0.183,0.183
1730980649345,2024-11-07T12:57:29.345,2.705,0.549,-0.122,0.183
1730980649350,2024-11-07T12:57:29.350,2.710,0.549,-0.183,0.305
1730980649355,2024-11-07T12:57:29.355,2.715,0.488,-0.244,0.305
1730980649360,2024-11-07T12:57:29.360,2.720,0.610,-0.122,0.366
1730980649365,2024-11-07T12:57:29.365,2.725,0.488,-0.061,0.122
1730980649370,2024-11-07T12:57:29.370,2.730,0.610,-0.122,0.244
1730980649375,2024-11-07T12:57:29.375,2.735,0.732,-0.183,0.244
1730980649380,2024-11-07T12:57:29.380,2.740,0.610,-0.122,0.183
1730980649385,2024-11-07T12:57:29.385,2.745,0.671,-0.183,0.244
1730980649390,2024-11-07T12:57:29.390,2.750,0.488,-0.183,0.244
1730980649395,2024-11-07T12:57:29.395,2.755,0.610,-0.122,0.183
1730980649400,2024-11-07T12:57:29.400,2.760,0.671,-0.183,0.244
1730980649405,2024-11-07T12:57:29.405,2.765,0.671,-0.183,0.244
1730980649410,2024-11-07T12:57:29.410,2.770,0.610,-0.183,0.305
1730980649415,2024-11-07T12:57:29.415,2.775,0.549,-0.183,0.183
1730980649420,2024-11-07T12:57:29.420,2.780,0.549,-0.183,0.244
1730980649425,2024-11-07T12:57:29.425,2.785,0.610,-0.122,0.244
1730980649430,2024-11-07T12:57:29.430,2.790,0.610,-0.183,0.183
1730980649435,2024-11-07T12:57:29.435,2.795,0.671,-0.122,0.122
1730980649440,2024-11-07T12:57:29.440,2.800,0.671,-0.061,0.244
1730980649445,2024-11-07T12:57:29.445,2.805,0.671,-0.061,0.244
1730980649450,2024-11-07T12:57:29.450,2.810,0.488,-0.061,0.183
1730980649455,2024-11-07T12:57:29.455,2.815,0.488,-0.122,0.183
1730980649460,2024-11-07T12:57:29.460,2.820,0.549,-0.122,0.305
1730980649465,2024-11-07T12:57:29.465,2.825,0.549,-0.061,0.244
1730980649470,2024-11-07T12:57:29.470,2.830,0.549,-0.122,0.183
1730980649475,2024-11-07T12:57:29.475,2.835,0.488,-0.122,0.183
1730980649480,2024-11-07T12:57:29.480,2.840,0.549,-0.183,0.244
1730980649485,2024-11-07T12:57:29.485,2.845,0.671,-0.183,0.183
1730980649490,2024-11-07T12:57:29.490,2.850,0.732,-0.305,0.305
1730980649495,2024-11-07T12:57:29.495,2.855,0.549,-0.244,0.183
1730980649500,2024-11-07T12:57:29.500,2.860,0.610,-0.183,0.305
1730980649505,2024-11-07T12:57:29.505,2.865,0.610,-0.061,0.244
1730980649510,2024-11-07T12:57:29.510,2.870,0.549,0.000,0.183
1730980649515,2024-11-07T12:57:29.515,2.875,0.549,-0.061,0.244
1730980649520,2024-11-07T12:57:29.520,2.880,0.488,-0.122,0.122
1730980649525,2024-11-07T12:57:29.525,2.885,0.549,-0.061,0.244
1730980649530,2024-11-07T12:57:29.530,2.890,0.610,-0.061,0.244
1730980649535,2024-11-07T12:57:29.535,2.895,0.671,-0.183,0.183
1730980649540,2024-11-07T12:57:29.540,2.900,0.732,-0.183,0.244
1730980649545,2024-11-07T12:57:29.545,2.905,0.671,-0.061,0.305
1730980649550,2024-11-07T12:57:29.550,2.910,0.488,-0.061,0.183
1730980649555,2024-11-07T12:57:29.555,2.915,0.610,-0.122,0.244
1730980649560,2024-11-07T12:57:29.560,2.920,0.610,-0.061,0.305
1730980649565,2024-11-07T12:57:29.565,2.925,0.549,-0.183,0.366
1730980649570,2024-11-07T12:57:29.570,2.930,0.610,-0.183,0.305
1730980649575,2024-11-07T12:57:29.575,2.935,0.610,-0.122,0.305
1730980649580,2024-11-07T12:57:29.580,2.940,0.427,0.000,0.244
1730980649585,2024-11-07T12:57:29.585,2.945,0.549,-0.122,0.244
1730980649590,2024-11-07T12:57:29.590,2.950,0.488,-0.122,0.244
1730980649595,2024-11-07T12:57:29.595,2.955,0.610,-0.061,0.305
1730980649600,2024-11-07T12:57:29.600,2.960,0.610,-0.122,0.183
1730980649605,2024-11-07T12:57:29.605,2.965,0.488,-0.244,0.122
1730980649610,2024-11-07T12:57:29.610,2.970,0.549,-0.183,0.244
1730980649615,2024-11-07T12:57:29.615,2.975,0.549,-0.061,0.183
1730980649620,2024-11-07T12:57:29.620,2.980,0.671,-0.122,0.183
1730980649625,2024-11-07T12:57:29.625,2.985,0.610,-0.183,0.183
1730980649630,2024-11-07T12:57:29.630,2.990,0.549,-0.122,0.366
1730980649635,2024-11-07T12:57:29.635,2.995,0.610,-0.122,0.244
1730980649640,2024-11-07T12:57:29.640,3.000,0.732,-0.061,0.244
1730980649645,2024-11-07T12:57:29.645,3.005,0.610,-0.183,0.183
1730980649650,2024-11-07T12:57:29.650,3.010,0.549,-0.122,0.183
1730980649655,2024-11-07T12:57:29.655,3.015,0.610,-0.244,0.244
1730980649660,2024-11-07T12:57:29.660,3.020,0.732,-0.183,0.244
1730980649665,2024-11-07T12:57:29.665,3.025,0.610,-0.122,0.244
1730980649670,2024-11-07T12:57:29.670,3.030,0.610,-0.244,0.244
1730980649675,2024-11-07T12:57:29.675,3.035,0.610,-0.183,0.244
1730980649680,2024-11-07T12:57:29.680,3.040,0.549,-0.183,0.244
1730980649685,2024-11-07T12:57:29.685,3.045,0.610,-0.061,0.305
1730980649690,2024-11-07T12:57:29.690,3.050,0.549,-0.122,0.305
1730980649695,2024-11-07T12:57:29.695,3.055,0.427,-0.244,0.366
1730980649700,2024-11-07T12:57:29.700,3.060,0.549,-0.122,0.244
1730980649705,2024-11-07T12:57:29.705,3.065,0.732,-0.122,0.183
1730980649710,2024-11-07T12:57:29.710,3.070,0.671,-0.122,0.244
1730980649715,2024-11-07T12:57:29.715,3.075,0.610,-0.183,0.244
1730980649720,2024-11-07T12:57:29.720,3.080,0.610,-0.244,0.244
1730980649725,2024-11-07T12:57:29.725,3.085,0.549,-0.183,0.122
1730980649730,2024-11-07T12:57:29.730,3.090,0.610,-0.183,0.122
1730980649735,2024-11-07T12:57:29.735,3.095,0.488,-0.183,0.183
1730980649740,2024-11-07T12:57:29.740,3.100,0.549,0.000,0.244
1730980649745,2024-11-07T12:57:29.745,3.105,0.488,0.000,0.183
1730980649750,2024-11-07T12:57:29.750,3.110,0.549,-0.122,0.183
1730980649755,2024-11-07T12:57:29.755,3.115,0.549,-0.122,0.183
1730980649760,2024-11-07T12:57:29.760,3.120,0.549,-0.061,0.122
1730980649765,2024-11-07T12:57:29.765,3.125,0.671,-0.061,0.305
1730980649770,2024-11-07T12:57:29.770,3.130,0.549,-0.183,0.244
1730980649775,2024-11-07T12:57:29.775,3.135,0.671,-0.122,0.244
1730980649780,2024-11-07T12:57:29.780,3.140,0.610,-0.122,0.244
1730980649785,2024-11-07T12:57:29.785,3.145,0.488,-0.244,0.183
1730980649790,2024-11-07T12:57:29.790,3.150,0.488,-0.122,0.244
1730980649795,2024-11-07T12:57:29.795,3.155,0.549,-0.061,0.244
1730980649800,2024-11-07T12:57:29.800,3.160,0.732,-0.183,0.305
1730980649805,2024-11-07T12:57:29.805,3.165,0.671,-0.122,0.244
1730980649810,2024-11-07T12:57:29.810,3.170,0.610,-0.061,0.183
1730980649815,2024-11-07T12:57:29.815,3.175,0.549,-0.061,0.305
1730980649820,2024-11-07T12:57:29.820,3.180,0.671,-0.061,0.305
1730980649825,2024-11-07T12:57:29.825,3.185,0.610,-0.122,0.183
1730980649830,2024-11-07T12:57:29.830,3.190,0.610,-0.061,0.244
1730980649835,2024-11-07T12:57:29.835,3.195,0.671,-0.183,0.183
1730980649840,2024-11-07T12:57:29.840,3.200,0.671,-0.122,0.305
1730980649845,2024-11-07T12:57:29.845,3.205,0.549,-0.122,0.305
1730980649850,2024-11-07T12:57:29.850,3.210,0.671,-0.183,0.244
1730980649855,2024-11-07T12:57:29.855,3.215,0.671,-0.244,0.183
1730980649860,2024-11-07T12:57:29.860,3.220,0.671,-0.244,0.183
1730980649865,2024-11-07T12:57:29.865,3.225,0.549,-0.061,0.061
1730980649870,2024-11-07T12:57:29.870,3.230,0.488,-0.122,0.122
1730980649875,2024-11-07T12:57:29.875,3.235,0.610,-0.183,0.183
1730980649880,2024-11-07T12:57:29.880,3.240,0.549,-0.183,0.244
1730980649885,2024-11-07T12:57:29.885,3.245,0.488,-0.244,0.244
1730980649890,2024-11-07T12:57:29.890,3.250,0.549,-0.061,0.366
1730980649895,2024-11-07T12:57:29.895,3.255,0.610,-0.061,0.244
1730980649900,2024-11-07T12:57:29.900,3.260,0.549,-0.183,0.122
1730980649905,2024-11-07T12:57:29.905,3.265,0.610,-0.061,0.305
1730980649910,2024-11-07T12:57:29.910,3.270,0.549,-0.122,0.305
1730980649915,2024-11-07T12:57:29.915,3.275,0.549,-0.183,0.305
1730980649920,2024-11-07T12:57:29.920,3.280,0.610,-0.122,0.183
1730980649925,2024-11-07T12:57:29.925,3.285,0.671,-0.122,0.183
1730980649930,2024-11-07T12:57:29.930,3.290,0.488,-0.122,0.244
1730980649935,2024-11-07T12:57:29.935,3.295,0.671,0.000,0.183
1730980649940,2024-11-07T12:57:29.940,3.300,0.610,-0.122,0.244
1730980649945,2024-11-07T12:57:29.945,3.305,0.671,-0.244,0.244
1730980649950,2024-11-07T12:57:29.950,3.310,0.549,-0.183,0.244
1730980649955,2024-11-07T12:57:29.955,3.315,0.610,-0.183,0.183
1730980649960,2024-11-07T12:57:29.960,3.320,0.610,-0.122,0.244
1730980649965,2024-11-07T12:57:29.965,3.325,0.549,-0.122,0.305
1730980649970,2024-11-07T12:57:29.970,3.330,0.427,-0.061,0.244
1730980649975,2024-11-07T12:57:29.975,3.335,0.488,-0.061,0.244
1730980649980,2024-11-07T12:57:29.980,3.340,0.671,-0.183,0.366
1730980649985,2024-11-07T12:57:29.985,3.345,0.549,-0.122,0.183
1730980649990,2024-11-07T12:57:29.990,3.350,0.427,-0.183,0.183
1730980649995,2024-11-07T12:57:29.995,3.355,0.671,-0.183,0.244
1730980650000,2024-11-07T12:57:30.000,3.360,0.610,-0.183,0.244
1730980650005,2024-11-07T12:57:30.005,3.365,0.610,-0.061,0.183
1730980650010,2024-11-07T12:57:30.010,3.370,0.671,-0.183,0.183
1730980650015,2024-11-07T12:57:30.015,3.375,0.671,-0.183,0.244
1730980650020,2024-11-07T12:57:30.020,3.380,0.549,-0.122,0.183
1730980650025,2024-11-07T12:57:30.025,3.385,0.610,-0.061,0.244
1730980650030,2024-11-07T12:57:30.030,3.390,0.610,-0.122,0.305
1730980650035,2024-11-07T12:57:30.035,3.395,0.427,-0.183,0.244
1730980650040,2024-11-07T12:57:30.040,3.400,0.488,-0.122,0.305
1730980650045,2024-11-07T12:57:30.045,3.405,0.610,-0.061,0.244
1730980650050,2024-11-07T12:57:30.050,3.410,0.549,-0.122,0.183
1730980650055,2024-11-07T12:57:30.055,3.415,0.427,-0.122,0.000
1730980650060,2024-11-07T12:57:30.060,3.420,0.610,-0.122,0.244
1730980650065,2024-11-07T12:57:30.065,3.425,0.549,-0.122,0.305
1730980650070,2024-11-07T12:57:30.070,3.430,0.549,-0.244,0.122
1730980650075,2024-11-07T12:57:30.075,3.435,0.610,-0.122,0.122
1730980650080,2024-11-07T12:57:30.080,3.440,0.671,-0.061,0.244
1730980650085,2024-11-07T12:57:30.085,3.445,0.732,-0.183,0.183
1730980650090,2024-11-07T12:57:30.090,3.450,0.610,-0.122,0.122
1730980650095,2024-11-07T12:57:30.095,3.455,0.549,-0.122,0.244
1730980650100,2024-11-07T12:57:30.100,3.460,0.610,-0.061,0.244
1730980650105,2024-11-07T12:57:30.105,3.465,0.610,-0.122,0.305
1730980650110,2024-11-07T12:57:30.110,3.470,0.549,-0.122,0.244
1730980650115,2024-11-07T12:57:30.115,3.475,0.610,-0.122,0.183
1730980650120,2024-11-07T12:57:30.120,3.480,0.610,-0.244,0.244
1730980650125,2024-11-07T12:57:30.125,3.485,0.549,-0.244,0.183
1730980650130,2024-11-07T12:57:30.130,3.490,0.610,-0.061,0.244
1730980650135,2024-11-07T12:57:30.135,3.495,0.610,-0.183,0.183
1730980650140,2024-11-07T12:57:30.140,3.500,0.549,-0.061,0.366
1730980650145,2024-11-07T12:57:30.145,3.505,0.549,-0.061,0.305
1730980650150,2024-11-07T12:57:30.150,3.510,0.610,-0.061,0.122
1730980650155,2024-11-07T12:57:30.155,3.515,0.549,-0.183,0.244
1730980650160,2024-11-07T12:57:30.160,3.520,0.732,-0.122,0.305
1730980650165,2024-11-07T12:57:30.165,3.525,0.549,-0.122,0.305
1730980650170,2024-11-07T12:57:30.170,3.530,0.549,-0.122,0.305
1730980650175,2024-11-07T12:57:30.175,3.535,0.610,-0.183,0.305
1730980650180,2024-11-07T12:57:30.180,3.540,0.610,-0.061,0.183
1730980650185,2024-11-07T12:57:30.185,3.545,0.488,-0.122,0.183
1730980650190,2024-11-07T12:57:30.190,3.550,0.549,-0.122,0.305
1730980650195,2024-11-07T12:57:30.195,3.555,0.549,-0.061,0.305
1730980650200,2024-11-07T12:57:30.200,3.560,0.488,-0.122,0.244
1730980650205,2024-11-07T12:57:30.205,3.565,0.427,-0.122,0.305
