epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980866842,2024-11-07T13:01:06.842,16.385,0.225,-0.888,25.408
1730980866847,2024-11-07T13:01:06.847,16.390,0.282,-0.972,24.287
1730980866852,2024-11-07T13:01:06.852,16.395,1.665,0.358,24.139
1730980866857,2024-11-07T13:01:06.857,16.400,1.250,0.381,24.463
1730980866862,2024-11-07T13:01:06.862,16.405,-0.366,-1.056,25.072
1730980866867,2024-11-07T13:01:06.867,16.410,0.080,-0.747,26.330
1730980866872,2024-11-07T13:01:06.872,16.415,0.941,0.046,24.630
1730980866877,2024-11-07T13:01:06.877,16.420,0.514,-0.511,23.186
1730980866882,2024-11-07T13:01:06.882,16.425,-0.225,-0.949,22.710
1730980866887,2024-11-07T13:01:06.887,16.430,0.579,-0.484,20.610
1730980866892,2024-11-07T13:01:06.892,16.435,1.361,-0.053,18.643
1730980866897,2024-11-07T13:01:06.897,16.440,0.865,-0.244,16.993
1730980866902,2024-11-07T13:01:06.902,16.445,0.621,-0.995,16.376
1730980866907,2024-11-07T13:01:06.907,16.450,0.678,-0.320,15.564
1730980866912,2024-11-07T13:01:06.912,16.455,0.739,-0.431,15.358
1730980866917,2024-11-07T13:01:06.917,16.460,0.373,-0.293,14.531
1730980866922,2024-11-07T13:01:06.922,16.465,1.235,0.248,14.245
1730980866927,2024-11-07T13:01:06.927,16.470,0.583,0.080,13.948
1730980866932,2024-11-07T13:01:06.932,16.475,0.560,-0.351,13.891
1730980866937,2024-11-07T13:01:06.937,16.480,0.747,-0.145,13.902
1730980866942,2024-11-07T13:01:06.942,16.485,1.132,0.217,12.881
1730980866947,2024-11-07T13:01:06.947,16.490,0.644,-0.819,13.213
1730980866952,2024-11-07T13:01:06.952,16.495,0.640,-0.111,13.129
1730980866957,2024-11-07T13:01:06.957,16.500,1.086,0.038,13.037
1730980866962,2024-11-07T13:01:06.962,16.505,0.149,-0.743,13.502
1730980866967,2024-11-07T13:01:06.967,16.510,0.008,-0.434,14.150
1730980866972,2024-11-07T13:01:06.972,16.515,0.652,-0.038,14.787
1730980866977,2024-11-07T13:01:06.977,16.520,0.095,-0.488,15.377
1730980866982,2024-11-07T13:01:06.982,16.525,0.202,-0.526,14.870
1730980866987,2024-11-07T13:01:06.987,16.530,0.419,-0.408,15.591
1730980866992,2024-11-07T13:01:06.992,16.535,1.029,-0.442,16.273
1730980866997,2024-11-07T13:01:06.997,16.540,1.235,-0.152,16.768
1730980867002,2024-11-07T13:01:07.002,16.545,0.857,-0.290,16.460
1730980867007,2024-11-07T13:01:07.007,16.550,0.282,-1.037,17.184
1730980867012,2024-11-07T13:01:07.012,16.555,1.261,0.454,17.043
1730980867017,2024-11-07T13:01:07.017,16.560,0.305,-0.271,17.786
1730980867022,2024-11-07T13:01:07.022,16.565,-0.324,-0.888,18.144
1730980867027,2024-11-07T13:01:07.027,16.570,0.545,-0.141,17.054
1730980867032,2024-11-07T13:01:07.032,16.575,0.789,0.011,16.143
1730980867037,2024-11-07T13:01:07.037,16.580,0.114,-0.621,14.592
1730980867042,2024-11-07T13:01:07.042,16.585,0.648,-0.362,13.971
1730980867047,2024-11-07T13:01:07.047,16.590,1.014,0.495,12.622
1730980867052,2024-11-07T13:01:07.052,16.595,0.511,-0.796,13.007
1730980867057,2024-11-07T13:01:07.057,16.600,0.328,-0.404,13.338
1730980867062,2024-11-07T13:01:07.062,16.605,0.800,0.149,12.679
1730980867067,2024-11-07T13:01:07.067,16.610,0.293,-0.655,12.401
1730980867072,2024-11-07T13:01:07.072,16.615,0.816,0.038,11.974
1730980867077,2024-11-07T13:01:07.077,16.620,0.351,-0.488,11.460
1730980867082,2024-11-07T13:01:07.082,16.625,0.175,-0.556,12.119
1730980867087,2024-11-07T13:01:07.087,16.630,0.865,0.122,12.595
1730980867092,2024-11-07T13:01:07.092,16.635,0.168,-0.370,13.018
1730980867097,2024-11-07T13:01:07.097,16.640,-0.072,-0.556,13.594
1730980867102,2024-11-07T13:01:07.102,16.645,0.210,-0.160,13.060
1730980867107,2024-11-07T13:01:07.107,16.650,0.423,-0.179,12.111
1730980867112,2024-11-07T13:01:07.112,16.655,0.838,-0.171,11.559
1730980867117,2024-11-07T13:01:07.117,16.660,0.457,-0.328,11.109
1730980867122,2024-11-07T13:01:07.122,16.665,0.770,-0.137,10.793
1730980867127,2024-11-07T13:01:07.127,16.670,0.522,-0.316,10.232
1730980867132,2024-11-07T13:01:07.132,16.675,0.682,-0.629,10.503
1730980867137,2024-11-07T13:01:07.137,16.680,0.530,-0.206,10.122
1730980867142,2024-11-07T13:01:07.142,16.685,0.667,-0.050,10.084
1730980867147,2024-11-07T13:01:07.147,16.690,0.564,-0.156,10.690
1730980867152,2024-11-07T13:01:07.152,16.695,0.084,-0.534,11.029
1730980867157,2024-11-07T13:01:07.157,16.700,0.511,-0.419,10.514
1730980867162,2024-11-07T13:01:07.162,16.705,0.896,0.000,10.568
1730980867167,2024-11-07T13:01:07.167,16.710,0.701,-0.164,12.748
1730980867172,2024-11-07T13:01:07.172,16.715,0.480,-0.423,14.752
1730980867177,2024-11-07T13:01:07.177,16.720,0.732,-0.133,15.370
1730980867182,2024-11-07T13:01:07.182,16.725,0.564,-0.187,15.903
1730980867187,2024-11-07T13:01:07.187,16.730,0.454,-0.606,16.601
1730980867192,2024-11-07T13:01:07.192,16.735,0.915,-0.438,16.684
1730980867197,2024-11-07T13:01:07.197,16.740,0.823,-0.099,16.966
1730980867202,2024-11-07T13:01:07.202,16.745,0.415,-0.282,16.220
1730980867207,2024-11-07T13:01:07.207,16.750,0.682,-0.229,16.319
1730980867212,2024-11-07T13:01:07.212,16.755,0.644,-0.027,16.604
1730980867217,2024-11-07T13:01:07.217,16.760,0.499,-0.625,18.194
1730980867222,2024-11-07T13:01:07.222,16.765,0.164,-0.808,19.066
1730980867227,2024-11-07T13:01:07.227,16.770,0.968,-0.339,20.084
1730980867232,2024-11-07T13:01:07.232,16.775,1.018,-0.408,20.713
1730980867237,2024-11-07T13:01:07.237,16.780,0.454,-0.907,19.539
1730980867242,2024-11-07T13:01:07.242,16.785,0.758,-0.301,17.759
1730980867247,2024-11-07T13:01:07.247,16.790,1.212,0.575,18.338
1730980867252,2024-11-07T13:01:07.252,16.795,-0.259,-1.235,17.927
1730980867257,2024-11-07T13:01:07.257,16.800,-0.187,-0.816,16.387
1730980867262,2024-11-07T13:01:07.262,16.805,1.208,0.667,15.652
1730980867267,2024-11-07T13:01:07.267,16.810,0.682,0.095,16.300
1730980867272,2024-11-07T13:01:07.272,16.815,-0.252,-0.930,17.027
1730980867277,2024-11-07T13:01:07.277,16.820,0.579,0.000,17.893
1730980867282,2024-11-07T13:01:07.282,16.825,0.800,-0.152,17.828
1730980867287,2024-11-07T13:01:07.287,16.830,0.476,-0.751,17.835
1730980867292,2024-11-07T13:01:07.292,16.835,0.454,-0.042,18.521
1730980867297,2024-11-07T13:01:07.297,16.840,0.206,-0.560,18.758
1730980867302,2024-11-07T13:01:07.302,16.845,0.213,-0.610,18.133
1730980867307,2024-11-07T13:01:07.307,16.850,0.457,0.042,17.412
1730980867312,2024-11-07T13:01:07.312,16.855,0.046,-0.827,16.391
1730980867317,2024-11-07T13:01:07.317,16.860,0.442,-0.553,14.970
1730980867322,2024-11-07T13:01:07.322,16.865,0.892,0.236,13.693
1730980867327,2024-11-07T13:01:07.327,16.870,0.526,-0.164,12.847
1730980867332,2024-11-07T13:01:07.332,16.875,0.690,-0.099,13.026
1730980867337,2024-11-07T13:01:07.337,16.880,0.495,-0.396,13.293
1730980867342,2024-11-07T13:01:07.342,16.885,0.164,-0.648,13.007
1730980867347,2024-11-07T13:01:07.347,16.890,0.831,-0.099,12.710
1730980867352,2024-11-07T13:01:07.352,16.895,0.987,0.126,12.828
1730980867357,2024-11-07T13:01:07.357,16.900,0.888,-0.072,14.398
1730980867362,2024-11-07T13:01:07.362,16.905,0.072,-0.915,15.484
1730980867367,2024-11-07T13:01:07.367,16.910,0.678,-0.160,16.120
1730980867372,2024-11-07T13:01:07.372,16.915,1.254,0.507,17.999
1730980867377,2024-11-07T13:01:07.377,16.920,-0.362,-1.223,19.047
1730980867382,2024-11-07T13:01:07.382,16.925,0.274,-1.239,19.383
1730980867387,2024-11-07T13:01:07.387,16.930,2.039,1.200,21.284
1730980867392,2024-11-07T13:01:07.392,16.935,0.522,-0.758,23.552
1730980867397,2024-11-07T13:01:07.397,16.940,-0.179,-1.761,25.412
1730980867402,2024-11-07T13:01:07.402,16.945,1.551,0.206,26.905
1730980867407,2024-11-07T13:01:07.407,16.950,2.527,0.888,29.878
1730980867412,2024-11-07T13:01:07.412,16.955,0.831,-0.465,34.672
1730980867417,2024-11-07T13:01:07.417,16.960,-1.246,-2.378,37.691
1730980867422,2024-11-07T13:01:07.422,16.965,-0.354,-1.410,37.546
1730980867427,2024-11-07T13:01:07.427,16.970,0.816,-0.522,35.008
1730980867432,2024-11-07T13:01:07.432,16.975,1.513,0.293,34.291
1730980867437,2024-11-07T13:01:07.437,16.980,0.175,-1.094,32.885
1730980867442,2024-11-07T13:01:07.442,16.985,0.968,-0.610,31.681
1730980867447,2024-11-07T13:01:07.447,16.990,1.143,-0.107,30.194
1730980867452,2024-11-07T13:01:07.452,16.995,0.938,-0.130,29.581
1730980867457,2024-11-07T13:01:07.457,17.000,1.029,0.004,31.132
1730980867462,2024-11-07T13:01:07.462,17.005,-0.187,-1.094,31.791
1730980867467,2024-11-07T13:01:07.467,17.010,0.225,-0.556,31.791
1730980867472,2024-11-07T13:01:07.472,17.015,0.514,0.141,32.412
1730980867477,2024-11-07T13:01:07.477,17.020,-0.316,-1.521,31.589
1730980867482,2024-11-07T13:01:07.482,17.025,0.568,-0.633,30.751
1730980867487,2024-11-07T13:01:07.487,17.030,0.442,-0.027,29.505
1730980867492,2024-11-07T13:01:07.492,17.035,0.362,-0.648,28.937
1730980867497,2024-11-07T13:01:07.497,17.040,0.103,-0.827,28.175
1730980867502,2024-11-07T13:01:07.502,17.045,0.606,-0.629,27.031
1730980867507,2024-11-07T13:01:07.507,17.050,1.338,0.305,26.589
1730980867512,2024-11-07T13:01:07.512,17.055,0.572,-0.381,26.936
1730980867517,2024-11-07T13:01:07.517,17.060,0.008,-1.159,27.039
1730980867522,2024-11-07T13:01:07.522,17.065,1.307,-0.274,26.925
1730980867527,2024-11-07T13:01:07.527,17.070,1.258,0.488,28.704
1730980867532,2024-11-07T13:01:07.532,17.075,0.038,-1.040,30.751
1730980867537,2024-11-07T13:01:07.537,17.080,-0.716,-1.711,31.380
1730980867542,2024-11-07T13:01:07.542,17.085,0.271,-0.332,30.202
1730980867547,2024-11-07T13:01:07.547,17.090,0.644,-0.152,28.518
1730980867552,2024-11-07T13:01:07.552,17.095,1.067,-0.080,26.368
1730980867557,2024-11-07T13:01:07.557,17.100,0.541,-0.640,23.914
1730980867562,2024-11-07T13:01:07.562,17.105,1.197,-0.004,22.180
1730980867567,2024-11-07T13:01:07.567,17.110,1.349,0.061,21.425
1730980867572,2024-11-07T13:01:07.572,17.115,0.118,-1.109,20.259
1730980867577,2024-11-07T13:01:07.577,17.120,0.694,-0.461,18.571
1730980867582,2024-11-07T13:01:07.582,17.125,1.707,0.682,18.056
1730980867587,2024-11-07T13:01:07.587,17.130,0.091,-1.040,17.172
1730980867592,2024-11-07T13:01:07.592,17.135,-0.076,-1.128,16.101
1730980867597,2024-11-07T13:01:07.597,17.140,1.361,0.232,15.606
1730980867602,2024-11-07T13:01:07.602,17.145,0.560,-0.263,15.053
1730980867607,2024-11-07T13:01:07.607,17.150,-0.141,-0.945,14.139
1730980867612,2024-11-07T13:01:07.612,17.155,0.880,0.034,12.534
1730980867617,2024-11-07T13:01:07.617,17.160,0.964,0.187,10.309
1730980867622,2024-11-07T13:01:07.622,17.165,0.556,-0.427,9.272
1730980867627,2024-11-07T13:01:07.627,17.170,0.652,0.023,9.207
1730980867632,2024-11-07T13:01:07.632,17.175,0.690,-0.187,9.051
1730980867637,2024-11-07T13:01:07.637,17.180,0.568,-0.480,9.204
1730980867642,2024-11-07T13:01:07.642,17.185,0.991,-0.069,10.259
1730980867647,2024-11-07T13:01:07.647,17.190,0.705,-0.293,11.056
1730980867652,2024-11-07T13:01:07.652,17.195,0.598,-0.579,11.395
1730980867657,2024-11-07T13:01:07.657,17.200,0.781,-0.008,12.245
1730980867662,2024-11-07T13:01:07.662,17.205,0.655,-0.141,13.979
1730980867667,2024-11-07T13:01:07.667,17.210,0.229,-0.556,15.663
1730980867672,2024-11-07T13:01:07.672,17.215,-0.088,-0.770,16.174
1730980867677,2024-11-07T13:01:07.677,17.220,0.846,0.194,17.950
1730980867682,2024-11-07T13:01:07.682,17.225,1.021,-0.046,20.366
1730980867687,2024-11-07T13:01:07.687,17.230,-0.126,-1.300,21.071
1730980867692,2024-11-07T13:01:07.692,17.235,0.659,-0.202,21.650
1730980867697,2024-11-07T13:01:07.697,17.240,1.521,0.682,23.479
1730980867702,2024-11-07T13:01:07.702,17.245,-0.046,-1.212,24.657
1730980867707,2024-11-07T13:01:07.707,17.250,0.514,-0.854,26.521
1730980867712,2024-11-07T13:01:07.712,17.255,1.307,-0.114,28.037
1730980867717,2024-11-07T13:01:07.717,17.260,0.252,-0.766,28.335
1730980867722,2024-11-07T13:01:07.722,17.265,0.545,-0.747,28.178
1730980867727,2024-11-07T13:01:07.727,17.270,0.697,-0.918,27.138
1730980867732,2024-11-07T13:01:07.732,17.275,1.155,-0.229,27.523
1730980867737,2024-11-07T13:01:07.737,17.280,1.315,-0.027,28.464
1730980867742,2024-11-07T13:01:07.742,17.285,0.659,-0.553,29.604
1730980867747,2024-11-07T13:01:07.747,17.290,0.095,-1.223,30.046
1730980867752,2024-11-07T13:01:07.752,17.295,0.671,-0.008,30.480
1730980867757,2024-11-07T13:01:07.757,17.300,0.248,-1.246,30.770
1730980867762,2024-11-07T13:01:07.762,17.305,1.139,-0.187,31.349
1730980867767,2024-11-07T13:01:07.767,17.310,1.075,0.171,32.325
1730980867772,2024-11-07T13:01:07.772,17.315,-0.770,-2.130,32.096
1730980867777,2024-11-07T13:01:07.777,17.320,0.316,-0.389,30.469
1730980867782,2024-11-07T13:01:07.782,17.325,1.010,0.377,27.641
1730980867787,2024-11-07T13:01:07.787,17.330,-0.575,-1.498,23.971
1730980867792,2024-11-07T13:01:07.792,17.335,0.553,0.046,19.196
1730980867797,2024-11-07T13:01:07.797,17.340,1.486,0.526,16.048
1730980867802,2024-11-07T13:01:07.802,17.345,0.213,-0.648,13.986
1730980867807,2024-11-07T13:01:07.807,17.350,0.633,-0.400,11.254
1730980867812,2024-11-07T13:01:07.812,17.355,1.326,0.400,9.463
1730980867817,2024-11-07T13:01:07.817,17.360,0.282,-0.766,7.976
1730980867822,2024-11-07T13:01:07.822,17.365,0.595,-0.149,6.658
1730980867827,2024-11-07T13:01:07.827,17.370,1.063,0.514,6.033
1730980867832,2024-11-07T13:01:07.832,17.375,0.377,-0.316,6.071
1730980867837,2024-11-07T13:01:07.837,17.380,0.213,-0.507,5.583
1730980867842,2024-11-07T13:01:07.842,17.385,0.857,0.332,5.328
1730980867847,2024-11-07T13:01:07.847,17.390,0.495,-0.137,5.606
1730980867852,2024-11-07T13:01:07.852,17.395,0.556,-0.297,6.563
1730980867857,2024-11-07T13:01:07.857,17.400,0.930,0.057,8.548
1730980867862,2024-11-07T13:01:07.862,17.405,0.488,-0.499,10.469
1730980867867,2024-11-07T13:01:07.867,17.410,0.229,-0.415,12.359
1730980867872,2024-11-07T13:01:07.872,17.415,0.446,-0.168,13.544
1730980867877,2024-11-07T13:01:07.877,17.420,0.004,-0.617,13.567
1730980867882,2024-11-07T13:01:07.882,17.425,0.736,-0.213,14.497
1730980867887,2024-11-07T13:01:07.887,17.430,1.120,0.137,15.949
1730980867892,2024-11-07T13:01:07.892,17.435,0.484,-0.652,16.905
1730980867897,2024-11-07T13:01:07.897,17.440,0.050,-0.743,16.280
1730980867902,2024-11-07T13:01:07.902,17.445,1.071,0.393,16.684
1730980867907,2024-11-07T13:01:07.907,17.450,0.442,-0.732,16.433
1730980867912,2024-11-07T13:01:07.912,17.455,0.080,-0.846,16.014
1730980867917,2024-11-07T13:01:07.917,17.460,1.494,0.511,16.402
1730980867922,2024-11-07T13:01:07.922,17.465,0.313,-0.252,17.127
1730980867927,2024-11-07T13:01:07.927,17.470,0.339,-0.804,18.727
1730980867932,2024-11-07T13:01:07.932,17.475,0.621,-0.507,19.935
1730980867937,2024-11-07T13:01:07.937,17.480,0.454,-0.274,20.617
1730980867942,2024-11-07T13:01:07.942,17.485,0.030,-0.667,21.604
1730980867947,2024-11-07T13:01:07.947,17.490,0.633,-0.324,22.767
1730980867952,2024-11-07T13:01:07.952,17.495,1.105,0.309,26.124
1730980867957,2024-11-07T13:01:07.957,17.500,-0.659,-1.444,27.992
1730980867962,2024-11-07T13:01:07.962,17.505,0.976,-0.050,30.324
1730980867967,2024-11-07T13:01:07.967,17.510,0.271,-0.507,31.547
1730980867972,2024-11-07T13:01:07.972,17.515,-0.583,-2.248,29.863
1730980867977,2024-11-07T13:01:07.977,17.520,1.936,0.751,29.226
1730980867982,2024-11-07T13:01:07.982,17.525,1.246,0.217,30.450
1730980867987,2024-11-07T13:01:07.987,17.530,-1.254,-1.871,31.319
1730980867992,2024-11-07T13:01:07.992,17.535,0.393,-0.568,29.802
1730980867997,2024-11-07T13:01:07.997,17.540,1.848,0.930,29.291
1730980868002,2024-11-07T13:01:08.002,17.545,-0.351,-1.475,27.645
1730980868007,2024-11-07T13:01:08.007,17.550,-0.476,-1.284,24.962
1730980868012,2024-11-07T13:01:08.012,17.555,0.922,0.030,21.860
1730980868017,2024-11-07T13:01:08.017,17.560,1.014,0.065,19.074
1730980868022,2024-11-07T13:01:08.022,17.565,0.606,-0.408,17.546
1730980868027,2024-11-07T13:01:08.027,17.570,0.800,0.103,16.997
1730980868032,2024-11-07T13:01:08.032,17.575,0.377,-0.377,16.448
1730980868037,2024-11-07T13:01:08.037,17.580,0.598,-0.579,16.071
1730980868042,2024-11-07T13:01:08.042,17.585,1.456,0.636,17.473
1730980868047,2024-11-07T13:01:08.047,17.590,0.972,-0.335,19.912
1730980868052,2024-11-07T13:01:08.052,17.595,0.107,-1.532,22.020
1730980868057,2024-11-07T13:01:08.057,17.600,0.903,-0.404,22.931
1730980868062,2024-11-07T13:01:08.062,17.605,1.006,0.053,23.430
1730980868067,2024-11-07T13:01:08.067,17.610,0.918,-0.130,25.263
1730980868072,2024-11-07T13:01:08.072,17.615,-0.191,-1.174,26.113
1730980868077,2024-11-07T13:01:08.077,17.620,-0.358,-1.456,23.971
1730980868082,2024-11-07T13:01:08.082,17.625,1.940,0.995,22.671
1730980868087,2024-11-07T13:01:08.087,17.630,0.964,0.499,23.902
1730980868092,2024-11-07T13:01:08.092,17.635,-0.556,-1.300,24.931
1730980868097,2024-11-07T13:01:08.097,17.640,0.804,0.343,26.364
1730980868102,2024-11-07T13:01:08.102,17.645,0.065,-0.675,27.405
1730980868107,2024-11-07T13:01:08.107,17.650,0.126,-1.120,28.216
1730980868112,2024-11-07T13:01:08.112,17.655,1.368,0.438,28.994
1730980868117,2024-11-07T13:01:08.117,17.660,-0.366,-1.082,28.693
1730980868122,2024-11-07T13:01:08.122,17.665,-0.511,-1.509,27.336
1730980868127,2024-11-07T13:01:08.127,17.670,1.654,0.751,26.947
1730980868132,2024-11-07T13:01:08.132,17.675,0.145,-0.819,25.297
1730980868137,2024-11-07T13:01:08.137,17.680,-0.381,-1.959,22.950
1730980868142,2024-11-07T13:01:08.142,17.685,2.820,0.998,22.195
1730980868147,2024-11-07T13:01:08.147,17.690,2.710,1.040,23.338
1730980868152,2024-11-07T13:01:08.152,17.695,-0.667,-2.233,25.126
1730980868157,2024-11-07T13:01:08.157,17.700,0.145,-0.659,26.673
1730980868162,2024-11-07T13:01:08.162,17.705,1.322,0.050,26.959
1730980868167,2024-11-07T13:01:08.167,17.710,1.235,-0.248,26.353
1730980868172,2024-11-07T13:01:08.172,17.715,0.701,-0.518,26.536
1730980868177,2024-11-07T13:01:08.177,17.720,-1.246,-1.364,26.753
1730980868182,2024-11-07T13:01:08.182,17.725,0.861,0.278,27.431
1730980868187,2024-11-07T13:01:08.187,17.730,1.235,0.408,28.373
1730980868192,2024-11-07T13:01:08.192,17.735,-0.907,-1.784,28.483
1730980868197,2024-11-07T13:01:08.197,17.740,0.434,-1.033,27.252
1730980868202,2024-11-07T13:01:08.202,17.745,1.585,0.648,26.147
1730980868207,2024-11-07T13:01:08.207,17.750,1.277,-0.381,26.665
1730980868212,2024-11-07T13:01:08.212,17.755,1.178,-0.827,28.125
1730980868217,2024-11-07T13:01:08.217,17.760,0.598,-0.770,29.478
1730980868222,2024-11-07T13:01:08.222,17.765,-0.004,-1.037,30.979
1730980868227,2024-11-07T13:01:08.227,17.770,0.960,0.111,30.777
1730980868232,2024-11-07T13:01:08.232,17.775,0.808,0.282,29.851
1730980868237,2024-11-07T13:01:08.237,17.780,-0.065,-1.090,29.005
1730980868242,2024-11-07T13:01:08.242,17.785,0.293,-1.433,28.948
1730980868247,2024-11-07T13:01:08.247,17.790,1.200,0.423,27.149
1730980868252,2024-11-07T13:01:08.252,17.795,0.835,-0.328,26.345
1730980868257,2024-11-07T13:01:08.257,17.800,0.343,-0.846,25.941
1730980868262,2024-11-07T13:01:08.262,17.805,-0.293,-1.010,24.017
1730980868267,2024-11-07T13:01:08.267,17.810,0.488,-0.446,22.309
1730980868272,2024-11-07T13:01:08.272,17.815,1.780,0.957,21.791
1730980868277,2024-11-07T13:01:08.277,17.820,0.389,-0.393,20.377
1730980868282,2024-11-07T13:01:08.282,17.825,-0.313,-1.502,17.401
1730980868287,2024-11-07T13:01:08.287,17.830,1.002,0.198,16.479
1730980868292,2024-11-07T13:01:08.292,17.835,1.246,0.461,15.152
1730980868297,2024-11-07T13:01:08.297,17.840,0.065,-0.812,13.232
1730980868302,2024-11-07T13:01:08.302,17.845,0.499,-0.305,10.976
1730980868307,2024-11-07T13:01:08.307,17.850,0.808,-0.004,9.295
1730980868312,2024-11-07T13:01:08.312,17.855,0.400,-0.454,8.811
1730980868317,2024-11-07T13:01:08.317,17.860,0.709,-0.244,9.005
1730980868322,2024-11-07T13:01:08.322,17.865,0.511,-0.198,9.154
1730980868327,2024-11-07T13:01:08.327,17.870,0.221,-0.423,8.213
1730980868332,2024-11-07T13:01:08.332,17.875,0.732,-0.019,7.329
1730980868337,2024-11-07T13:01:08.337,17.880,0.736,-0.202,7.100
1730980868342,2024-11-07T13:01:08.342,17.885,0.713,-0.274,6.719
1730980868347,2024-11-07T13:01:08.347,17.890,0.678,-0.183,6.543
1730980868352,2024-11-07T13:01:08.352,17.895,0.838,-0.046,6.719
1730980868357,2024-11-07T13:01:08.357,17.900,0.728,-0.252,7.504
1730980868362,2024-11-07T13:01:08.362,17.905,0.152,-0.648,8.445
1730980868367,2024-11-07T13:01:08.367,17.910,0.575,-0.061,9.512
1730980868372,2024-11-07T13:01:08.372,17.915,0.560,0.038,9.996
1730980868377,2024-11-07T13:01:08.377,17.920,-0.518,-0.309,10.339
1730980868382,2024-11-07T13:01:08.382,17.925,0.857,-0.724,10.602
1730980868387,2024-11-07T13:01:08.387,17.930,0.320,0.065,8.487
1730980868392,2024-11-07T13:01:08.392,17.935,0.511,-0.290,7.870
1730980868397,2024-11-07T13:01:08.397,17.940,0.755,0.274,9.097
1730980868402,2024-11-07T13:01:08.402,17.945,-0.126,-0.865,9.089
1730980868407,2024-11-07T13:01:08.407,17.950,0.465,-0.389,8.575
1730980868412,2024-11-07T13:01:08.412,17.955,1.418,0.846,9.630
1730980868417,2024-11-07T13:01:08.417,17.960,0.061,-0.804,10.716
1730980868422,2024-11-07T13:01:08.422,17.965,0.000,-0.846,11.086
1730980868427,2024-11-07T13:01:08.427,17.970,1.456,0.713,11.947
1730980868432,2024-11-07T13:01:08.432,17.975,0.465,-0.229,13.521
1730980868437,2024-11-07T13:01:08.437,17.980,-0.964,-1.772,12.961
1730980868442,2024-11-07T13:01:08.442,17.985,0.987,0.461,12.085
1730980868447,2024-11-07T13:01:08.447,17.990,1.330,1.063,12.351
1730980868452,2024-11-07T13:01:08.452,17.995,-0.861,-1.486,12.252
1730980868457,2024-11-07T13:01:08.457,18.000,-0.225,-0.644,11.082
1730980868462,2024-11-07T13:01:08.462,18.005,1.147,0.804,9.676
1730980868467,2024-11-07T13:01:08.467,18.010,1.220,0.145,9.733
1730980868472,2024-11-07T13:01:08.472,18.015,0.457,-0.526,10.968
1730980868477,2024-11-07T13:01:08.477,18.020,0.514,-0.530,12.679
